temp,hum,press,datetime
32.93877029418945,29.166282653808594,1014.514404296875,2020-11-21 02:08:55.897627
33.03474044799805,29.180124282836914,1014.495849609375,2020-11-21 02:08:57.901588
32.91957473754883,29.162822723388672,1014.510986328125,2020-11-21 02:08:59.902782
32.97715759277344,29.17320442199707,1014.51513671875,2020-11-21 02:09:01.904423
32.95796203613281,29.169742584228516,1014.49658203125,2020-11-21 02:09:03.905232
32.823604583740234,29.14897918701172,1014.46923828125,2020-11-21 02:09:05.907351
32.881187438964844,29.159360885620117,1014.49462890625,2020-11-21 02:09:07.910299
32.90038299560547,29.162822723388672,1014.458251953125,2020-11-21 02:09:09.911629
32.97715759277344,29.17320442199707,1014.430908203125,2020-11-21 02:09:11.915559
32.91957473754883,29.162822723388672,1014.47802734375,2020-11-21 02:09:13.918073
33.053932189941406,29.18358612060547,1014.483642578125,2020-11-21 02:09:15.919901
32.881187438964844,29.159360885620117,1014.480712890625,2020-11-21 02:09:17.920831
32.91957473754883,29.162822723388672,1014.48046875,2020-11-21 02:09:19.921268
32.90038299560547,29.162822723388672,1014.468017578125,2020-11-21 02:09:21.922301
32.881187438964844,29.159360885620117,1014.47607421875,2020-11-21 02:09:23.924618
32.91957473754883,29.162822723388672,1014.478759765625,2020-11-21 02:09:25.927012
32.95796203613281,29.169742584228516,1014.464111328125,2020-11-21 02:09:27.929554
32.823604583740234,29.14897918701172,1014.4482421875,2020-11-21 02:09:29.931005
32.823604583740234,29.155900955200195,1014.439208984375,2020-11-21 02:09:31.932549
32.91957473754883,29.162822723388672,1014.46435546875,2020-11-21 02:09:33.934882
32.78521728515625,29.145519256591797,1014.480224609375,2020-11-21 02:09:35.938550
32.766021728515625,29.142059326171875,1014.452880859375,2020-11-21 02:09:37.940226
32.650856018066406,29.124755859375,1014.469970703125,2020-11-21 02:09:39.942107
32.67005157470703,29.128217697143555,1014.46923828125,2020-11-21 02:09:41.943168
32.67005157470703,29.128217697143555,1014.48583984375,2020-11-21 02:09:43.945369
32.842796325683594,29.152441024780273,1014.451904296875,2020-11-21 02:09:45.950527
32.72763442993164,29.1351375579834,1014.450927734375,2020-11-21 02:09:47.957771
32.708438873291016,29.131677627563477,1014.464599609375,2020-11-21 02:09:49.958953
32.63166046142578,29.121295928955078,1014.45947265625,2020-11-21 02:09:51.959739
32.766021728515625,29.142059326171875,1014.479248046875,2020-11-21 02:09:53.960207
32.689247131347656,29.128217697143555,1014.4560546875,2020-11-21 02:09:55.961499
32.78521728515625,29.145519256591797,1014.462646484375,2020-11-21 02:09:57.964038
32.67005157470703,29.128217697143555,1014.46533203125,2020-11-21 02:09:59.968297
32.63166046142578,29.121295928955078,1014.48583984375,2020-11-21 02:10:01.972959
32.63166046142578,29.121295928955078,1014.4404296875,2020-11-21 02:10:03.974708
32.4973030090332,29.10053253173828,1014.44091796875,2020-11-21 02:10:05.976507
32.57408142089844,29.11091423034668,1014.459716796875,2020-11-21 02:10:07.977758
32.67005157470703,29.128217697143555,1014.44873046875,2020-11-21 02:10:09.978549
32.708438873291016,29.131677627563477,1014.480712890625,2020-11-21 02:10:11.981217
32.650856018066406,29.124755859375,1014.468017578125,2020-11-21 02:10:13.981828
32.57408142089844,29.11091423034668,1014.47265625,2020-11-21 02:10:15.982597
32.63166046142578,29.121295928955078,1014.488525390625,2020-11-21 02:10:17.987523
32.650856018066406,29.124755859375,1014.488037109375,2020-11-21 02:10:19.998207
32.689247131347656,29.128217697143555,1014.4794921875,2020-11-21 02:10:21.999254
32.57408142089844,29.11091423034668,1014.446533203125,2020-11-21 02:10:24.000972
32.55488586425781,29.11091423034668,1014.48583984375,2020-11-21 02:10:26.001745
32.708438873291016,29.131677627563477,1014.507568359375,2020-11-21 02:10:28.003080
32.67005157470703,29.128217697143555,1014.50537109375,2020-11-21 02:10:30.007310
32.650856018066406,29.124755859375,1014.49365234375,2020-11-21 02:10:32.008207
32.63166046142578,29.121295928955078,1014.4873046875,2020-11-21 02:10:34.009420
32.57408142089844,29.11091423034668,1014.5341796875,2020-11-21 02:10:36.010482
32.61246871948242,29.117835998535156,1014.507568359375,2020-11-21 02:10:38.012688
32.63166046142578,29.121295928955078,1014.507568359375,2020-11-21 02:10:40.013355
32.67005157470703,29.128217697143555,1014.511962890625,2020-11-21 02:10:42.014022
32.5932731628418,29.1143741607666,1014.50048828125,2020-11-21 02:10:44.015094
32.650856018066406,29.124755859375,1014.499755859375,2020-11-21 02:10:46.016125
32.78521728515625,29.145519256591797,1014.5078125,2020-11-21 02:10:48.016645
32.63166046142578,29.121295928955078,1014.51953125,2020-11-21 02:10:50.018688
32.67005157470703,29.128217697143555,1014.52880859375,2020-11-21 02:10:52.022635
32.689247131347656,29.128217697143555,1014.514892578125,2020-11-21 02:10:54.024699
32.708438873291016,29.131677627563477,1014.50244140625,2020-11-21 02:10:56.025542
32.650856018066406,29.124755859375,1014.524658203125,2020-11-21 02:10:58.028005
32.650856018066406,29.124755859375,1014.51416015625,2020-11-21 02:11:00.030047
32.689247131347656,29.128217697143555,1014.49169921875,2020-11-21 02:11:02.031868
32.57408142089844,29.11091423034668,1014.51025390625,2020-11-21 02:11:04.033408
32.5932731628418,29.1143741607666,1014.511474609375,2020-11-21 02:11:06.034525
32.689247131347656,29.128217697143555,1014.52490234375,2020-11-21 02:11:08.035578
32.650856018066406,29.124755859375,1014.51953125,2020-11-21 02:11:10.037460
32.650856018066406,29.124755859375,1014.523193359375,2020-11-21 02:11:12.042328
32.67005157470703,29.128217697143555,1014.4970703125,2020-11-21 02:11:14.043910
32.67005157470703,29.128217697143555,1014.4970703125,2020-11-21 02:11:16.045172
32.5932731628418,29.1143741607666,1014.4482421875,2020-11-21 02:11:18.049894
32.766021728515625,29.142059326171875,1014.46875,2020-11-21 02:11:20.051341
32.746826171875,29.138599395751953,1014.467041015625,2020-11-21 02:11:22.053045
32.708438873291016,29.131677627563477,1014.457763671875,2020-11-21 02:11:24.057102
32.708438873291016,29.131677627563477,1014.474609375,2020-11-21 02:11:26.058168
32.67005157470703,29.128217697143555,1014.491455078125,2020-11-21 02:11:28.059916
32.72763442993164,29.1351375579834,1014.4638671875,2020-11-21 02:11:30.062147
32.708438873291016,29.131677627563477,1014.4755859375,2020-11-21 02:11:32.065478
32.72763442993164,29.1351375579834,1014.484619140625,2020-11-21 02:11:34.066201
32.5932731628418,29.1143741607666,1014.470458984375,2020-11-21 02:11:36.067330
32.67005157470703,29.128217697143555,1014.49853515625,2020-11-21 02:11:38.069331
32.67005157470703,29.128217697143555,1014.461181640625,2020-11-21 02:11:40.070850
32.63166046142578,29.121295928955078,1014.455810546875,2020-11-21 02:11:42.079902
32.708438873291016,29.131677627563477,1014.507568359375,2020-11-21 02:11:44.080287
32.5932731628418,29.1143741607666,1014.498291015625,2020-11-21 02:11:46.082197
32.63166046142578,29.121295928955078,1014.47265625,2020-11-21 02:11:48.085541
32.63166046142578,29.121295928955078,1014.46533203125,2020-11-21 02:11:50.086175
32.61246871948242,29.117835998535156,1014.474853515625,2020-11-21 02:11:52.091028
32.63166046142578,29.121295928955078,1014.47705078125,2020-11-21 02:11:54.092210
32.55488586425781,29.11091423034668,1014.481689453125,2020-11-21 02:11:56.094107
32.53569030761719,29.107454299926758,1014.5048828125,2020-11-21 02:11:58.097018
32.53569030761719,29.107454299926758,1014.470458984375,2020-11-21 02:12:00.097614
32.55488586425781,29.103992462158203,1014.478271484375,2020-11-21 02:12:02.100374
32.63166046142578,29.121295928955078,1014.47802734375,2020-11-21 02:12:04.103168
32.57408142089844,29.11091423034668,1014.487548828125,2020-11-21 02:12:06.105126
32.51649856567383,29.103992462158203,1014.47265625,2020-11-21 02:12:08.105756
32.5932731628418,29.1143741607666,1014.48095703125,2020-11-21 02:12:10.106517
32.45891571044922,29.093612670898438,1014.4951171875,2020-11-21 02:12:12.109086
32.61246871948242,29.117835998535156,1014.497802734375,2020-11-21 02:12:14.111257
32.53569030761719,29.107454299926758,1014.46728515625,2020-11-21 02:12:16.112700
32.63166046142578,29.121295928955078,1014.472900390625,2020-11-21 02:12:18.114765
32.478111267089844,29.09707260131836,1014.46533203125,2020-11-21 02:12:20.117409
32.53569030761719,29.107454299926758,1014.461669921875,2020-11-21 02:12:22.119488
32.5932731628418,29.1143741607666,1014.506103515625,2020-11-21 02:12:24.120277
32.57408142089844,29.11091423034668,1014.48828125,2020-11-21 02:12:26.122329
32.51649856567383,29.103992462158203,1014.49560546875,2020-11-21 02:12:28.123224
32.61246871948242,29.117835998535156,1014.5498046875,2020-11-21 02:12:30.125509
32.61246871948242,29.117835998535156,1014.50732421875,2020-11-21 02:12:32.127778
32.63166046142578,29.121295928955078,1014.46142578125,2020-11-21 02:12:34.128256
32.61246871948242,29.117835998535156,1014.48828125,2020-11-21 02:12:36.129594
32.439720153808594,29.093612670898438,1014.492431640625,2020-11-21 02:12:38.131264
32.57408142089844,29.11091423034668,1014.486328125,2020-11-21 02:12:40.132341
32.4973030090332,29.10053253173828,1014.4814453125,2020-11-21 02:12:42.133418
32.478111267089844,29.09707260131836,1014.47607421875,2020-11-21 02:12:44.134201
32.478111267089844,29.09707260131836,1014.481689453125,2020-11-21 02:12:46.136205
32.439720153808594,29.093612670898438,1014.494873046875,2020-11-21 02:12:48.138373
32.478111267089844,29.09707260131836,1014.465576171875,2020-11-21 02:12:50.140372
32.57408142089844,29.11091423034668,1014.471435546875,2020-11-21 02:12:52.141541
32.478111267089844,29.09707260131836,1014.4716796875,2020-11-21 02:12:54.141922
32.382137298583984,29.08323097229004,1014.49072265625,2020-11-21 02:12:56.143721
32.57408142089844,29.11091423034668,1014.486328125,2020-11-21 02:12:58.148583
32.478111267089844,29.09707260131836,1014.47607421875,2020-11-21 02:13:00.151177
32.478111267089844,29.09707260131836,1014.474853515625,2020-11-21 02:13:02.151632
32.53569030761719,29.107454299926758,1014.485107421875,2020-11-21 02:13:04.155625
32.4973030090332,29.10053253173828,1014.473876953125,2020-11-21 02:13:06.157939
32.362945556640625,29.079769134521484,1014.454833984375,2020-11-21 02:13:08.158494
32.478111267089844,29.09707260131836,1014.490966796875,2020-11-21 02:13:10.160719
32.34375,29.076309204101562,1014.476806640625,2020-11-21 02:13:12.162073
32.4973030090332,29.10053253173828,1014.48291015625,2020-11-21 02:13:14.163620
32.324554443359375,29.076309204101562,1014.4619140625,2020-11-21 02:13:16.164084
32.362945556640625,29.079769134521484,1014.502197265625,2020-11-21 02:13:18.165658
32.362945556640625,29.079769134521484,1014.4775390625,2020-11-21 02:13:20.168552
32.439720153808594,29.093612670898438,1014.486328125,2020-11-21 02:13:22.170272
32.382137298583984,29.08323097229004,1014.49951171875,2020-11-21 02:13:24.172298
32.478111267089844,29.09707260131836,1014.52294921875,2020-11-21 02:13:26.173686
32.42052459716797,29.090150833129883,1014.52197265625,2020-11-21 02:13:28.175738
32.42052459716797,29.090150833129883,1014.505859375,2020-11-21 02:13:30.177246
32.53569030761719,29.107454299926758,1014.541015625,2020-11-21 02:13:32.177640
32.439720153808594,29.093612670898438,1014.51953125,2020-11-21 02:13:34.178059
32.55488586425781,29.11091423034668,1014.513427734375,2020-11-21 02:13:36.179961
32.53569030761719,29.107454299926758,1014.50537109375,2020-11-21 02:13:38.182031
32.4973030090332,29.10053253173828,1014.47607421875,2020-11-21 02:13:40.185747
32.362945556640625,29.079769134521484,1014.47265625,2020-11-21 02:13:42.187456
32.4973030090332,29.10053253173828,1014.447021484375,2020-11-21 02:13:44.188502
32.382137298583984,29.08323097229004,1014.492431640625,2020-11-21 02:13:46.189316
32.40133285522461,29.08669090270996,1014.463623046875,2020-11-21 02:13:48.189787
32.51649856567383,29.103992462158203,1014.493408203125,2020-11-21 02:13:50.191241
32.478111267089844,29.09707260131836,1014.479736328125,2020-11-21 02:13:52.192621
32.45891571044922,29.093612670898438,1014.480712890625,2020-11-21 02:13:54.194587
32.51649856567383,29.103992462158203,1014.5,2020-11-21 02:13:56.196731
32.478111267089844,29.09707260131836,1014.49951171875,2020-11-21 02:13:58.197650
32.42052459716797,29.090150833129883,1014.529541015625,2020-11-21 02:14:00.198173
32.45891571044922,29.093612670898438,1014.502197265625,2020-11-21 02:14:02.200458
32.42052459716797,29.090150833129883,1014.502685546875,2020-11-21 02:14:04.204019
32.45891571044922,29.093612670898438,1014.481689453125,2020-11-21 02:14:06.218924
32.439720153808594,29.093612670898438,1014.49951171875,2020-11-21 02:14:08.219803
32.34375,29.076309204101562,1014.524169921875,2020-11-21 02:14:10.223362
32.305362701416016,29.07284927368164,1014.479248046875,2020-11-21 02:14:12.225203
32.478111267089844,29.09707260131836,1014.499267578125,2020-11-21 02:14:14.226059
32.4973030090332,29.10053253173828,1014.497802734375,2020-11-21 02:14:16.230349
32.324554443359375,29.076309204101562,1014.504150390625,2020-11-21 02:14:18.231000
32.382137298583984,29.08323097229004,1014.500732421875,2020-11-21 02:14:20.232861
32.45891571044922,29.093612670898438,1014.495361328125,2020-11-21 02:14:22.236497
32.382137298583984,29.08323097229004,1014.5,2020-11-21 02:14:24.237132
32.362945556640625,29.079769134521484,1014.509521484375,2020-11-21 02:14:26.240840
32.42052459716797,29.090150833129883,1014.490966796875,2020-11-21 02:14:28.242785
32.42052459716797,29.090150833129883,1014.493408203125,2020-11-21 02:14:30.244642
32.382137298583984,29.08323097229004,1014.5498046875,2020-11-21 02:14:32.245845
32.382137298583984,29.08323097229004,1014.53369140625,2020-11-21 02:14:34.246719
32.478111267089844,29.09707260131836,1014.54638671875,2020-11-21 02:14:36.250287
32.324554443359375,29.076309204101562,1014.53173828125,2020-11-21 02:14:38.250787
32.45891571044922,29.093612670898438,1014.532470703125,2020-11-21 02:14:40.253021
32.382137298583984,29.08323097229004,1014.5361328125,2020-11-21 02:14:42.253444
32.34375,29.076309204101562,1014.52783203125,2020-11-21 02:14:44.254583
32.305362701416016,29.07284927368164,1014.51806640625,2020-11-21 02:14:46.258586
32.22858428955078,29.059005737304688,1014.502685546875,2020-11-21 02:14:48.262540
32.305362701416016,29.07284927368164,1014.541015625,2020-11-21 02:14:50.263158
32.26697540283203,29.065927505493164,1014.52880859375,2020-11-21 02:14:52.265959
32.28616714477539,29.069387435913086,1014.5654296875,2020-11-21 02:14:54.266719
32.42052459716797,29.090150833129883,1014.5341796875,2020-11-21 02:14:56.267435
32.247779846191406,29.062467575073242,1014.539306640625,2020-11-21 02:14:58.271967
32.247779846191406,29.062467575073242,1014.520751953125,2020-11-21 02:15:00.273784
32.28616714477539,29.069387435913086,1014.550537109375,2020-11-21 02:15:02.275458
32.28616714477539,29.069387435913086,1014.53125,2020-11-21 02:15:04.276169
32.324554443359375,29.076309204101562,1014.512451171875,2020-11-21 02:15:06.277884
32.26697540283203,29.065927505493164,1014.53955078125,2020-11-21 02:15:08.285442
32.247779846191406,29.062467575073242,1014.5390625,2020-11-21 02:15:10.287487
32.28616714477539,29.069387435913086,1014.517822265625,2020-11-21 02:15:12.288386
32.439720153808594,29.093612670898438,1014.51123046875,2020-11-21 02:15:14.293867
32.362945556640625,29.079769134521484,1014.495849609375,2020-11-21 02:15:16.294475
32.22858428955078,29.059005737304688,1014.49951171875,2020-11-21 02:15:18.298615
32.1901969909668,29.055545806884766,1014.509033203125,2020-11-21 02:15:20.298998
32.26697540283203,29.065927505493164,1014.458251953125,2020-11-21 02:15:22.300260
32.28616714477539,29.069387435913086,1014.498779296875,2020-11-21 02:15:24.301209
32.209388732910156,29.059005737304688,1014.46630859375,2020-11-21 02:15:26.302412
32.28616714477539,29.069387435913086,1014.47412109375,2020-11-21 02:15:28.307400
32.15180969238281,29.048625946044922,1014.46875,2020-11-21 02:15:30.309603
32.247779846191406,29.062467575073242,1014.457275390625,2020-11-21 02:15:32.311431
32.209388732910156,29.059005737304688,1014.50244140625,2020-11-21 02:15:34.312131
32.26697540283203,29.065927505493164,1014.492919921875,2020-11-21 02:15:36.314143
32.15180969238281,29.048625946044922,1014.48583984375,2020-11-21 02:15:38.316853
32.209388732910156,29.059005737304688,1014.481201171875,2020-11-21 02:15:40.317446
32.11341857910156,29.041704177856445,1014.520751953125,2020-11-21 02:15:42.319530
32.15180969238281,29.048625946044922,1014.48046875,2020-11-21 02:15:44.320275
32.209388732910156,29.059005737304688,1014.486572265625,2020-11-21 02:15:46.322009
32.17100143432617,29.052085876464844,1014.499755859375,2020-11-21 02:15:48.324070
32.15180969238281,29.048625946044922,1014.484130859375,2020-11-21 02:15:50.325482
32.209388732910156,29.059005737304688,1014.4873046875,2020-11-21 02:15:52.328437
32.15180969238281,29.048625946044922,1014.487060546875,2020-11-21 02:15:54.330758
32.1901969909668,29.055545806884766,1014.499755859375,2020-11-21 02:15:56.331593
32.11341857910156,29.041704177856445,1014.483154296875,2020-11-21 02:15:58.333852
32.17100143432617,29.052085876464844,1014.497802734375,2020-11-21 02:16:00.335866
32.22858428955078,29.059005737304688,1014.47998046875,2020-11-21 02:16:02.336475
32.17100143432617,29.052085876464844,1014.49560546875,2020-11-21 02:16:04.338363
32.22858428955078,29.059005737304688,1014.480224609375,2020-11-21 02:16:06.339101
32.15180969238281,29.048625946044922,1014.482177734375,2020-11-21 02:16:08.341174
32.26697540283203,29.065927505493164,1014.494873046875,2020-11-21 02:16:10.343062
32.209388732910156,29.059005737304688,1014.4931640625,2020-11-21 02:16:12.345074
32.22858428955078,29.059005737304688,1014.4921875,2020-11-21 02:16:14.346782
32.07503128051758,29.038244247436523,1014.483642578125,2020-11-21 02:16:16.348787
32.22858428955078,29.059005737304688,1014.48583984375,2020-11-21 02:16:18.350496
32.247779846191406,29.062467575073242,1014.5166015625,2020-11-21 02:16:20.353843
32.22858428955078,29.059005737304688,1014.505859375,2020-11-21 02:16:22.355883
32.247779846191406,29.062467575073242,1014.4951171875,2020-11-21 02:16:24.357463
32.40133285522461,29.08669090270996,1014.516845703125,2020-11-21 02:16:26.360221
32.34375,29.076309204101562,1014.524169921875,2020-11-21 02:16:28.360956
32.305362701416016,29.07284927368164,1014.495849609375,2020-11-21 02:16:30.363214
32.362945556640625,29.079769134521484,1014.51708984375,2020-11-21 02:16:32.365089
32.26697540283203,29.065927505493164,1014.482177734375,2020-11-21 02:16:34.366760
32.305362701416016,29.07284927368164,1014.4794921875,2020-11-21 02:16:36.367431
32.305362701416016,29.07284927368164,1014.4755859375,2020-11-21 02:16:38.372592
32.305362701416016,29.07284927368164,1014.488037109375,2020-11-21 02:16:40.373494
32.1901969909668,29.055545806884766,1014.473388671875,2020-11-21 02:16:42.374151
32.324554443359375,29.076309204101562,1014.488525390625,2020-11-21 02:16:44.375874
32.382137298583984,29.08323097229004,1014.490966796875,2020-11-21 02:16:46.378998
32.34375,29.076309204101562,1014.499755859375,2020-11-21 02:16:48.379712
32.34375,29.076309204101562,1014.49169921875,2020-11-21 02:16:50.380708
32.305362701416016,29.07284927368164,1014.4931640625,2020-11-21 02:16:52.381387
32.305362701416016,29.07284927368164,1014.5048828125,2020-11-21 02:16:54.381895
32.34375,29.076309204101562,1014.521484375,2020-11-21 02:16:56.382726
32.382137298583984,29.08323097229004,1014.507080078125,2020-11-21 02:16:58.384594
32.34375,29.076309204101562,1014.515625,2020-11-21 02:17:00.386287
32.26697540283203,29.065927505493164,1014.50244140625,2020-11-21 02:17:02.388440
32.26697540283203,29.065927505493164,1014.522705078125,2020-11-21 02:17:04.389447
32.26697540283203,29.065927505493164,1014.498779296875,2020-11-21 02:17:06.391205
32.1901969909668,29.055545806884766,1014.487548828125,2020-11-21 02:17:08.392054
32.28616714477539,29.069387435913086,1014.53076171875,2020-11-21 02:17:10.393784
32.247779846191406,29.062467575073242,1014.52099609375,2020-11-21 02:17:12.394984
32.22858428955078,29.059005737304688,1014.5400390625,2020-11-21 02:17:14.398285
32.324554443359375,29.076309204101562,1014.5361328125,2020-11-21 02:17:16.399834
32.247779846191406,29.062467575073242,1014.54638671875,2020-11-21 02:17:18.401783
32.22858428955078,29.059005737304688,1014.514892578125,2020-11-21 02:17:20.402736
32.209388732910156,29.059005737304688,1014.51123046875,2020-11-21 02:17:22.403663
32.28616714477539,29.069387435913086,1014.488037109375,2020-11-21 02:17:24.405565
32.22858428955078,29.059005737304688,1014.490234375,2020-11-21 02:17:26.406270
32.28616714477539,29.069387435913086,1014.462158203125,2020-11-21 02:17:28.407953
32.209388732910156,29.059005737304688,1014.45947265625,2020-11-21 02:17:30.408827
32.247779846191406,29.062467575073242,1014.507080078125,2020-11-21 02:17:32.411238
32.28616714477539,29.069387435913086,1014.498046875,2020-11-21 02:17:34.411656
32.22858428955078,29.059005737304688,1014.50341796875,2020-11-21 02:17:36.411994
32.247779846191406,29.062467575073242,1014.501953125,2020-11-21 02:17:38.413385
32.26697540283203,29.065927505493164,1014.501953125,2020-11-21 02:17:40.418608
32.209388732910156,29.059005737304688,1014.480712890625,2020-11-21 02:17:42.419456
32.305362701416016,29.07284927368164,1014.496337890625,2020-11-21 02:17:44.422589
32.26697540283203,29.065927505493164,1014.499755859375,2020-11-21 02:17:46.424012
32.26697540283203,29.065927505493164,1014.48681640625,2020-11-21 02:17:48.427502
32.362945556640625,29.079769134521484,1014.48095703125,2020-11-21 02:17:50.438878
32.26697540283203,29.065927505493164,1014.476318359375,2020-11-21 02:17:52.441029
32.305362701416016,29.07284927368164,1014.488037109375,2020-11-21 02:17:54.442852
