temp,temp,datetime
19000,18625,2023-09-16 13:18:07.876339
19000,18625,2023-09-16 13:18:14.675423
19062,18625,2023-09-16 13:18:21.475391
19000,18562,2023-09-16 13:18:28.275405
19000,18625,2023-09-16 13:18:35.075493
19062,18625,2023-09-16 13:18:41.875361
19062,18625,2023-09-16 13:18:48.675415
19062,18625,2023-09-16 13:18:55.476491
19062,18562,2023-09-16 13:19:02.275391
19062,18625,2023-09-16 13:19:09.075389
19000,18562,2023-09-16 13:19:15.875524
19062,18562,2023-09-16 13:19:22.675397
19062,18625,2023-09-16 13:19:29.475174
19125,18625,2023-09-16 13:19:36.275400
19125,18625,2023-09-16 13:19:43.075388
19062,18625,2023-09-16 13:19:49.883158
19062,18625,2023-09-16 13:19:56.675478
19062,18625,2023-09-16 13:20:03.475379
19062,18625,2023-09-16 13:20:10.316338
19062,18625,2023-09-16 13:20:17.075352
19062,18562,2023-09-16 13:20:23.875354
19062,18625,2023-09-16 13:20:30.675372
19062,18625,2023-09-16 13:20:37.475374
19062,18562,2023-09-16 13:20:44.275381
19062,18562,2023-09-16 13:20:51.076542
19062,18625,2023-09-16 13:20:57.875515
19000,18562,2023-09-16 13:21:04.675435
19062,18625,2023-09-16 13:21:11.475365
19062,18562,2023-09-16 13:21:18.275374
19062,18562,2023-09-16 13:21:25.075380
19062,18625,2023-09-16 13:21:31.875363
19062,18625,2023-09-16 13:21:38.675681
19062,18625,2023-09-16 13:21:45.475400
19062,18625,2023-09-16 13:21:52.275501
19125,18625,2023-09-16 13:21:59.075391
19125,18562,2023-09-16 13:22:05.875408
19062,18625,2023-09-16 13:22:12.675486
19062,18625,2023-09-16 13:22:19.475462
19125,18562,2023-09-16 13:22:26.275348
19062,18625,2023-09-16 13:22:33.075395
19062,18625,2023-09-16 13:22:39.875643
19062,18625,2023-09-16 13:22:46.675379
19062,18625,2023-09-16 13:22:53.475411
19125,18625,2023-09-16 13:23:00.275391
19062,18625,2023-09-16 13:23:07.075373
19062,18625,2023-09-16 13:23:13.875385
19062,18625,2023-09-16 13:23:20.675532
19125,18562,2023-09-16 13:23:27.475502
19062,18625,2023-09-16 13:23:34.354991
19125,18562,2023-09-16 13:23:41.155207
19062,18625,2023-09-16 13:23:47.955551
19125,18562,2023-09-16 13:23:54.755181
19125,18562,2023-09-16 13:24:01.555192
19125,18562,2023-09-16 13:24:08.355426
19125,18625,2023-09-16 13:24:15.155184
19062,18562,2023-09-16 13:24:21.955185
19062,18562,2023-09-16 13:24:28.795749
19062,18562,2023-09-16 13:24:35.555609
19062,18625,2023-09-16 13:24:42.356575
19062,18625,2023-09-16 13:24:49.155211
19125,18625,2023-09-16 13:24:55.955161
19125,18625,2023-09-16 13:25:02.755228
19125,18562,2023-09-16 13:25:09.555200
19125,18625,2023-09-16 13:25:16.355525
19125,18625,2023-09-16 13:25:23.156080
19125,18562,2023-09-16 13:25:29.955512
19125,18625,2023-09-16 13:25:36.755597
19125,18562,2023-09-16 13:25:43.555505
19062,18562,2023-09-16 13:25:50.355462
19062,18625,2023-09-16 13:25:57.155494
19125,18625,2023-09-16 13:26:03.955570
19125,18562,2023-09-16 13:26:10.755474
19125,18562,2023-09-16 13:26:17.555361
19125,18562,2023-09-16 13:26:24.355474
19125,18562,2023-09-16 13:26:31.155695
19125,18625,2023-09-16 13:26:37.955443
19125,18625,2023-09-16 13:26:44.755353
19125,18562,2023-09-16 13:26:51.555496
19125,18562,2023-09-16 13:26:58.355506
19125,18562,2023-09-16 13:27:05.155385
19125,18562,2023-09-16 13:27:11.955388
19125,18625,2023-09-16 13:27:18.755400
19187,18625,2023-09-16 13:27:25.555359
19125,18562,2023-09-16 13:27:32.355633
19125,18562,2023-09-16 13:27:39.155590
19125,18625,2023-09-16 13:27:45.955554
19125,18562,2023-09-16 13:27:52.755596
19125,18562,2023-09-16 13:27:59.555679
19125,18562,2023-09-16 13:28:06.355594
19125,18562,2023-09-16 13:28:13.155487
19125,18562,2023-09-16 13:28:19.955486
19187,18562,2023-09-16 13:28:26.755612
19187,18562,2023-09-16 13:28:33.555557
19187,18562,2023-09-16 13:28:40.355461
19187,18562,2023-09-16 13:28:47.155438
19187,18562,2023-09-16 13:28:53.955685
19187,18562,2023-09-16 13:29:00.755497
19187,18625,2023-09-16 13:29:07.555481
19187,18625,2023-09-16 13:29:14.355504
19187,18625,2023-09-16 13:29:21.155497
19187,18562,2023-09-16 13:29:27.955407
19125,18625,2023-09-16 13:29:34.755456
19187,18562,2023-09-16 13:29:41.555278
19125,18625,2023-09-16 13:29:48.355229
19125,18562,2023-09-16 13:29:55.155182
19125,18625,2023-09-16 13:30:01.955211
19125,18562,2023-09-16 13:30:08.756523
19062,18625,2023-09-16 13:30:15.555431
19125,18562,2023-09-16 13:30:22.355554
19125,18562,2023-09-16 13:30:29.155430
19187,18562,2023-09-16 13:30:35.955488
19125,18625,2023-09-16 13:30:42.755493
19187,18562,2023-09-16 13:30:49.555445
19187,18625,2023-09-16 13:30:56.355491
19125,18625,2023-09-16 13:31:03.155473
19125,18562,2023-09-16 13:31:09.955455
19125,18562,2023-09-16 13:31:16.835310
19187,18625,2023-09-16 13:31:23.635268
19125,18625,2023-09-16 13:31:30.435427
19125,18562,2023-09-16 13:31:37.315500
19125,18625,2023-09-16 13:31:44.115466
19125,18625,2023-09-16 13:31:50.915498
19187,18625,2023-09-16 13:31:57.795442
19125,18625,2023-09-16 13:32:04.595474
19125,18625,2023-09-16 13:32:11.395417
19125,18625,2023-09-16 13:32:18.275603
19125,18625,2023-09-16 13:32:25.075402
19125,18625,2023-09-16 13:32:31.915257
19125,18625,2023-09-16 13:32:38.755559
19187,18625,2023-09-16 13:32:45.555407
19125,18625,2023-09-16 13:32:52.355369
19125,18625,2023-09-16 13:32:59.235842
19187,18625,2023-09-16 13:33:06.035384
19125,18625,2023-09-16 13:33:12.835383
19125,18625,2023-09-16 13:33:19.715495
19125,18625,2023-09-16 13:33:26.519847
19125,18625,2023-09-16 13:33:33.315328
19125,18625,2023-09-16 13:33:40.195404
19125,18625,2023-09-16 13:33:46.995420
19125,18625,2023-09-16 13:33:53.795478
19125,18625,2023-09-16 13:34:00.675625
19187,18625,2023-09-16 13:34:07.475681
19187,18625,2023-09-16 13:34:14.275521
19187,18625,2023-09-16 13:34:21.155540
19187,18625,2023-09-16 13:34:27.955478
19187,18625,2023-09-16 13:34:34.755511
19187,18562,2023-09-16 13:34:41.635512
19187,18625,2023-09-16 13:34:48.435572
19187,18625,2023-09-16 13:34:55.235465
19187,18625,2023-09-16 13:35:02.115513
19187,18625,2023-09-16 13:35:08.915597
19187,18625,2023-09-16 13:35:15.715494
19187,18625,2023-09-16 13:35:22.595495
19187,18625,2023-09-16 13:35:29.395453
19125,18562,2023-09-16 13:35:36.195443
19187,18625,2023-09-16 13:35:43.075386
19187,18562,2023-09-16 13:35:49.875455
19187,18625,2023-09-16 13:35:56.675456
19187,18562,2023-09-16 13:36:03.555449
19187,18625,2023-09-16 13:36:10.405495
19187,18562,2023-09-16 13:36:17.155491
19187,18562,2023-09-16 13:36:24.035479
19187,18562,2023-09-16 13:36:30.835467
19187,18625,2023-09-16 13:36:37.635553
19187,18562,2023-09-16 13:36:44.515392
19187,18562,2023-09-16 13:36:51.315817
19187,18625,2023-09-16 13:36:58.115484
19187,18562,2023-09-16 13:37:04.995359
19187,18562,2023-09-16 13:37:11.795508
19187,18562,2023-09-16 13:37:18.595343
19187,18562,2023-09-16 13:37:25.475356
19187,18562,2023-09-16 13:37:32.275376
19187,18562,2023-09-16 13:37:39.075486
19187,18562,2023-09-16 13:37:45.955325
19187,18562,2023-09-16 13:37:52.755276
19187,18625,2023-09-16 13:37:59.555328
19187,18562,2023-09-16 13:38:06.435370
19187,18562,2023-09-16 13:38:13.235388
19187,18562,2023-09-16 13:38:20.035378
19187,18562,2023-09-16 13:38:26.915533
19187,18562,2023-09-16 13:38:33.715640
19187,18562,2023-09-16 13:38:40.515576
19187,18562,2023-09-16 13:38:47.395542
19187,18562,2023-09-16 13:38:54.194647
19125,18562,2023-09-16 13:39:00.995565
19125,18562,2023-09-16 13:39:07.875540
19125,18562,2023-09-16 13:39:14.675534
19187,18562,2023-09-16 13:39:21.475471
19187,18562,2023-09-16 13:39:28.355570
19187,18562,2023-09-16 13:39:35.156147
19187,18562,2023-09-16 13:39:41.955450
19187,18625,2023-09-16 13:39:48.835468
19187,18562,2023-09-16 13:39:55.635455
19187,18562,2023-09-16 13:40:02.435405
19187,18562,2023-09-16 13:40:09.315571
19187,18562,2023-09-16 13:40:16.115615
19187,18562,2023-09-16 13:40:22.915536
19125,18562,2023-09-16 13:40:29.795472
19187,18562,2023-09-16 13:40:36.595429
19187,18562,2023-09-16 13:40:43.405443
19187,18562,2023-09-16 13:40:50.275583
19187,18562,2023-09-16 13:40:57.075483
19187,18562,2023-09-16 13:41:03.875485
19187,18562,2023-09-16 13:41:10.755539
19187,18562,2023-09-16 13:41:17.555615
19187,18562,2023-09-16 13:41:24.355455
19187,18562,2023-09-16 13:41:31.235434
19187,18562,2023-09-16 13:41:38.035351
19187,18562,2023-09-16 13:41:44.835355
19187,18562,2023-09-16 13:41:51.715516
19187,18562,2023-09-16 13:41:58.515555
19187,18562,2023-09-16 13:42:05.315467
19187,18562,2023-09-16 13:42:12.195416
19187,18562,2023-09-16 13:42:18.995503
19187,18562,2023-09-16 13:42:25.795391
19187,18562,2023-09-16 13:42:32.674668
19187,18562,2023-09-16 13:42:39.475397
19187,18562,2023-09-16 13:42:46.275394
19187,18562,2023-09-16 13:42:53.075400
19187,18562,2023-09-16 13:42:59.875385
19187,18562,2023-09-16 13:43:06.675504
19187,18562,2023-09-16 13:43:13.475227
19187,18562,2023-09-16 13:43:20.275404
19187,18562,2023-09-16 13:43:27.115264
19187,18562,2023-09-16 13:43:33.875787
19187,18562,2023-09-16 13:43:40.675536
19250,18562,2023-09-16 13:43:47.475381
19187,18562,2023-09-16 13:43:54.315912
19187,18562,2023-09-16 13:44:01.075405
19187,18562,2023-09-16 13:44:07.875634
19187,18562,2023-09-16 13:44:14.675401
19187,18562,2023-09-16 13:44:21.475379
19187,18562,2023-09-16 13:44:28.275425
19250,18562,2023-09-16 13:44:35.075465
19250,18562,2023-09-16 13:44:41.875354
19187,18562,2023-09-16 13:44:48.675680
19187,18562,2023-09-16 13:44:55.475526
19250,18562,2023-09-16 13:45:02.275555
19187,18562,2023-09-16 13:45:09.075613
19187,18562,2023-09-16 13:45:15.875541
19187,18562,2023-09-16 13:45:22.675541
19250,18562,2023-09-16 13:45:29.475636
19187,18562,2023-09-16 13:45:36.275652
19187,18562,2023-09-16 13:45:43.075512
19187,18562,2023-09-16 13:45:49.875472
19187,18562,2023-09-16 13:45:56.675474
19187,18562,2023-09-16 13:46:03.475519
19187,18562,2023-09-16 13:46:10.275490
19187,18562,2023-09-16 13:46:17.075924
19187,18562,2023-09-16 13:46:23.875490
19187,18562,2023-09-16 13:46:30.675737
19187,18562,2023-09-16 13:46:37.475553
19250,18562,2023-09-16 13:46:44.275482
19187,18562,2023-09-16 13:46:51.075604
19250,18562,2023-09-16 13:46:57.875506
19187,18562,2023-09-16 13:47:04.675489
19250,18562,2023-09-16 13:47:11.475514
19250,18562,2023-09-16 13:47:18.275478
19250,18562,2023-09-16 13:47:25.075601
19250,18562,2023-09-16 13:47:31.875613
19187,18562,2023-09-16 13:47:38.675515
19250,18562,2023-09-16 13:47:45.475474
19250,18562,2023-09-16 13:47:52.275594
19250,18562,2023-09-16 13:47:59.075652
19250,18562,2023-09-16 13:48:05.875519
19187,18562,2023-09-16 13:48:12.675479
19187,18562,2023-09-16 13:48:19.475468
19187,18562,2023-09-16 13:48:26.275431
19250,18562,2023-09-16 13:48:33.075525
19187,18562,2023-09-16 13:48:39.875391
19187,18562,2023-09-16 13:48:46.676900
19250,18562,2023-09-16 13:48:53.475573
19250,18562,2023-09-16 13:49:00.275343
19250,18562,2023-09-16 13:49:07.075355
19250,18562,2023-09-16 13:49:13.955435
19250,18562,2023-09-16 13:49:20.755444
19250,18562,2023-09-16 13:49:27.555512
19250,18562,2023-09-16 13:49:34.435436
19250,18562,2023-09-16 13:49:41.236337
19250,18562,2023-09-16 13:49:48.035413
19250,18562,2023-09-16 13:49:54.915532
19250,18562,2023-09-16 13:50:01.715559
19250,18562,2023-09-16 13:50:08.515362
19250,18562,2023-09-16 13:50:15.395527
19250,18562,2023-09-16 13:50:22.195495
19250,18562,2023-09-16 13:50:28.995384
19250,18562,2023-09-16 13:50:35.875311
19187,18562,2023-09-16 13:50:42.675369
19250,18562,2023-09-16 13:50:49.475229
19187,18562,2023-09-16 13:50:56.355405
19250,18562,2023-09-16 13:51:03.155507
19250,18562,2023-09-16 13:51:09.955408
19250,18562,2023-09-16 13:51:16.835390
19250,18562,2023-09-16 13:51:23.635350
19250,18500,2023-09-16 13:51:30.435363
19250,18562,2023-09-16 13:51:37.315401
19250,18562,2023-09-16 13:51:44.115392
19250,18562,2023-09-16 13:51:50.915537
19250,18562,2023-09-16 13:51:57.795352
19250,18562,2023-09-16 13:52:04.596502
19250,18562,2023-09-16 13:52:11.395380
19312,18562,2023-09-16 13:52:18.275365
19312,18562,2023-09-16 13:52:25.075361
19312,18562,2023-09-16 13:52:31.875609
19312,18562,2023-09-16 13:52:38.755265
19250,18562,2023-09-16 13:52:45.555208
19250,18562,2023-09-16 13:52:52.355432
19250,18562,2023-09-16 13:52:59.235559
19250,18625,2023-09-16 13:53:06.035510
19250,18562,2023-09-16 13:53:12.835587
19250,18562,2023-09-16 13:53:19.715978
19250,18562,2023-09-16 13:53:26.515560
19250,18562,2023-09-16 13:53:33.315638
19250,18562,2023-09-16 13:53:40.195544
19250,18562,2023-09-16 13:53:46.995518
19250,18562,2023-09-16 13:53:53.795592
19250,18562,2023-09-16 13:54:00.675485
19250,18562,2023-09-16 13:54:07.475467
19250,18562,2023-09-16 13:54:14.275528
19250,18500,2023-09-16 13:54:21.155463
19250,18562,2023-09-16 13:54:27.955337
19312,18562,2023-09-16 13:54:34.755354
19250,18562,2023-09-16 13:54:41.635505
19250,18562,2023-09-16 13:54:48.435619
19250,18562,2023-09-16 13:54:55.235489
19250,18562,2023-09-16 13:55:02.115440
19250,18562,2023-09-16 13:55:08.914957
19250,18500,2023-09-16 13:55:15.715493
19250,18562,2023-09-16 13:55:22.595636
19250,18562,2023-09-16 13:55:29.396548
19312,18562,2023-09-16 13:55:36.195484
19250,18562,2023-09-16 13:55:43.075468
19250,18562,2023-09-16 13:55:49.875511
19312,18562,2023-09-16 13:55:56.675546
19250,18562,2023-09-16 13:56:03.555864
19250,18562,2023-09-16 13:56:10.355433
19250,18562,2023-09-16 13:56:17.155446
19250,18562,2023-09-16 13:56:24.035403
19250,18562,2023-09-16 13:56:30.835391
19250,18562,2023-09-16 13:56:37.635266
19250,18562,2023-09-16 13:56:44.515469
19250,18562,2023-09-16 13:56:51.315458
19250,18562,2023-09-16 13:56:58.115478
19250,18562,2023-09-16 13:57:04.995469
19187,18562,2023-09-16 13:57:11.795634
19250,18562,2023-09-16 13:57:18.595463
19250,18562,2023-09-16 13:57:25.475467
19250,18562,2023-09-16 13:57:32.275477
19250,18562,2023-09-16 13:57:39.075471
19250,18562,2023-09-16 13:57:45.955443
19250,18562,2023-09-16 13:57:52.757910
19250,18562,2023-09-16 13:57:59.555470
19250,18500,2023-09-16 13:58:06.435361
19250,18500,2023-09-16 13:58:13.235477
19250,18562,2023-09-16 13:58:20.035318
19250,18500,2023-09-16 13:58:26.915576
19250,18562,2023-09-16 13:58:33.715411
19250,18562,2023-09-16 13:58:40.515484
19250,18500,2023-09-16 13:58:47.402860
19250,18562,2023-09-16 13:58:54.195484
19187,18562,2023-09-16 13:59:00.995517
19250,18500,2023-09-16 13:59:07.795384
19250,18562,2023-09-16 13:59:14.595384
19250,18500,2023-09-16 13:59:21.395395
19250,18562,2023-09-16 13:59:28.195047
19250,18500,2023-09-16 13:59:34.995692
19250,18500,2023-09-16 13:59:41.795477
19250,18562,2023-09-16 13:59:48.595067
19250,18562,2023-09-16 13:59:55.395571
19250,18562,2023-09-16 14:00:02.195370
19250,18562,2023-09-16 14:00:09.036128
19250,18562,2023-09-16 14:00:15.796022
19250,18500,2023-09-16 14:00:22.595387
19250,18562,2023-09-16 14:00:29.395367
19250,18500,2023-09-16 14:00:36.195401
19250,18500,2023-09-16 14:00:42.995389
19250,18500,2023-09-16 14:00:49.795439
19187,18500,2023-09-16 14:00:56.595365
19250,18500,2023-09-16 14:01:03.395385
19250,18500,2023-09-16 14:01:10.195444
19250,18500,2023-09-16 14:01:16.995515
19250,18500,2023-09-16 14:01:23.795521
19250,18562,2023-09-16 14:01:30.594695
19312,18500,2023-09-16 14:01:37.395473
19250,18500,2023-09-16 14:01:44.195487
19250,18500,2023-09-16 14:01:50.995574
19312,18500,2023-09-16 14:01:57.795547
19312,18500,2023-09-16 14:02:04.595579
19312,18500,2023-09-16 14:02:11.395567
19312,18500,2023-09-16 14:02:18.195927
19312,18500,2023-09-16 14:02:24.995591
19312,18562,2023-09-16 14:02:31.795541
19312,18500,2023-09-16 14:02:38.595536
19312,18500,2023-09-16 14:02:45.395529
19250,18500,2023-09-16 14:02:52.195484
19312,18500,2023-09-16 14:02:58.995476
19312,18562,2023-09-16 14:03:05.795448
19250,18562,2023-09-16 14:03:12.595431
19250,18500,2023-09-16 14:03:19.395414
19250,18500,2023-09-16 14:03:26.195404
19312,18562,2023-09-16 14:03:32.995511
19312,18500,2023-09-16 14:03:39.795465
19312,18562,2023-09-16 14:03:46.595503
19312,18562,2023-09-16 14:03:53.395376
19312,18562,2023-09-16 14:04:00.195426
19312,18500,2023-09-16 14:04:06.995317
19312,18562,2023-09-16 14:04:13.845296
19250,18500,2023-09-16 14:04:20.595338
19312,18562,2023-09-16 14:04:27.395291
19250,18562,2023-09-16 14:04:34.195295
19250,18562,2023-09-16 14:04:40.995395
19312,18562,2023-09-16 14:04:47.795283
19250,18562,2023-09-16 14:04:54.595278
19250,18500,2023-09-16 14:05:01.395339
19250,18500,2023-09-16 14:05:08.195306
19250,18500,2023-09-16 14:05:14.995279
19312,18500,2023-09-16 14:05:21.795273
19312,18500,2023-09-16 14:05:28.595295
19250,18562,2023-09-16 14:05:35.395261
19250,18500,2023-09-16 14:05:42.195312
19312,18562,2023-09-16 14:05:48.995319
19312,18562,2023-09-16 14:05:55.835832
19250,18562,2023-09-16 14:06:02.595746
19312,18562,2023-09-16 14:06:09.395564
19312,18562,2023-09-16 14:06:16.195378
19312,18500,2023-09-16 14:06:22.995418
19250,18500,2023-09-16 14:06:29.795406
19312,18500,2023-09-16 14:06:36.595524
19312,18562,2023-09-16 14:06:43.395470
19312,18562,2023-09-16 14:06:50.195470
19312,18562,2023-09-16 14:06:56.995483
19312,18562,2023-09-16 14:07:03.795699
19312,18562,2023-09-16 14:07:10.595456
19312,18562,2023-09-16 14:07:17.395449
19312,18562,2023-09-16 14:07:24.195535
19312,18500,2023-09-16 14:07:30.995437
19312,18562,2023-09-16 14:07:37.795427
19375,18562,2023-09-16 14:07:44.595415
19312,18500,2023-09-16 14:07:51.435690
19312,18562,2023-09-16 14:07:58.195384
19312,18500,2023-09-16 14:08:04.995352
19312,18500,2023-09-16 14:08:11.795384
19312,18500,2023-09-16 14:08:18.595399
19312,18562,2023-09-16 14:08:25.395377
19312,18562,2023-09-16 14:08:32.195510
19375,18562,2023-09-16 14:08:38.995391
19312,18500,2023-09-16 14:08:45.795395
19375,18500,2023-09-16 14:08:52.595408
19312,18562,2023-09-16 14:08:59.395505
19312,18562,2023-09-16 14:09:06.195396
19312,18500,2023-09-16 14:09:12.995488
19312,18562,2023-09-16 14:09:19.795393
19312,18562,2023-09-16 14:09:26.595524
19375,18500,2023-09-16 14:09:33.396194
19312,18500,2023-09-16 14:09:40.195394
19312,18500,2023-09-16 14:09:46.995527
19312,18500,2023-09-16 14:09:53.795390
19312,18562,2023-09-16 14:10:00.595403
19312,18500,2023-09-16 14:10:07.395364
19312,18562,2023-09-16 14:10:14.195367
19312,18500,2023-09-16 14:10:20.995368
19312,18500,2023-09-16 14:10:27.795381
19375,18500,2023-09-16 14:10:34.595377
19312,18500,2023-09-16 14:10:41.395394
19312,18500,2023-09-16 14:10:48.195376
19375,18500,2023-09-16 14:10:55.075442
19312,18500,2023-09-16 14:11:01.876592
19312,18562,2023-09-16 14:11:08.675639
19312,18500,2023-09-16 14:11:15.555411
19312,18500,2023-09-16 14:11:22.359744
