temp,temp,datetime
25687,24812,2023-09-09 17:19:51.875630
25625,24812,2023-09-09 17:19:58.675384
25687,24812,2023-09-09 17:20:05.475417
25687,24812,2023-09-09 17:20:12.275469
25625,24875,2023-09-09 17:20:19.075332
25687,24812,2023-09-09 17:20:25.875342
25687,24812,2023-09-09 17:20:32.675798
25625,24812,2023-09-09 17:20:39.475660
25687,24812,2023-09-09 17:20:46.275506
25625,24812,2023-09-09 17:20:53.075386
25625,24812,2023-09-09 17:20:59.875326
25687,24750,2023-09-09 17:21:06.675353
25687,24812,2023-09-09 17:21:13.475467
25687,24812,2023-09-09 17:21:20.275434
25687,24812,2023-09-09 17:21:27.116134
25687,24812,2023-09-09 17:21:33.875560
25687,24812,2023-09-09 17:21:40.675496
25687,24812,2023-09-09 17:21:47.475537
25687,24812,2023-09-09 17:21:54.275679
25687,24812,2023-09-09 17:22:01.075529
25687,24812,2023-09-09 17:22:07.875567
25687,24812,2023-09-09 17:22:14.755713
25687,24812,2023-09-09 17:22:21.556183
25687,24812,2023-09-09 17:22:28.355663
25687,24812,2023-09-09 17:22:35.235640
25687,24812,2023-09-09 17:22:42.035598
25687,24812,2023-09-09 17:22:48.835651
25687,24812,2023-09-09 17:22:55.715724
25687,24812,2023-09-09 17:23:02.515523
25687,24875,2023-09-09 17:23:09.315534
25625,24812,2023-09-09 17:23:16.195569
25687,24812,2023-09-09 17:23:22.995478
25687,24750,2023-09-09 17:23:29.795526
25687,24812,2023-09-09 17:23:36.675751
25687,24812,2023-09-09 17:23:43.475817
25687,24812,2023-09-09 17:23:50.275667
25687,24812,2023-09-09 17:23:57.155726
25687,24875,2023-09-09 17:24:03.955510
25687,24812,2023-09-09 17:24:10.755517
25687,24812,2023-09-09 17:24:17.555500
25687,24812,2023-09-09 17:24:24.355484
25687,24812,2023-09-09 17:24:31.155464
25687,24812,2023-09-09 17:24:37.955151
25687,24812,2023-09-09 17:24:44.755444
25687,24812,2023-09-09 17:24:51.555542
25625,24812,2023-09-09 17:24:58.355146
25687,24875,2023-09-09 17:25:05.155125
25687,24812,2023-09-09 17:25:11.955388
25687,24812,2023-09-09 17:25:18.796371
25687,24812,2023-09-09 17:25:25.555348
25687,24812,2023-09-09 17:25:32.355392
25687,24812,2023-09-09 17:25:39.155379
25687,24812,2023-09-09 17:25:45.955479
25687,24875,2023-09-09 17:25:52.755419
25687,24812,2023-09-09 17:25:59.555706
25687,24812,2023-09-09 17:26:06.355553
25687,24812,2023-09-09 17:26:13.155765
25687,24812,2023-09-09 17:26:19.956061
25625,24812,2023-09-09 17:26:26.755620
25687,24875,2023-09-09 17:26:33.555671
25687,24812,2023-09-09 17:26:40.435747
25625,24812,2023-09-09 17:26:47.235697
25687,24812,2023-09-09 17:26:54.037505
25687,24812,2023-09-09 17:27:00.836002
25687,24875,2023-09-09 17:27:07.635839
25687,24812,2023-09-09 17:27:14.435727
25687,24812,2023-09-09 17:27:21.235619
25687,24812,2023-09-09 17:27:28.035603
25687,24812,2023-09-09 17:27:34.835673
25750,24875,2023-09-09 17:27:41.635533
25687,24875,2023-09-09 17:27:48.440732
25687,24812,2023-09-09 17:27:55.235601
25687,24812,2023-09-09 17:28:02.035517
25687,24812,2023-09-09 17:28:08.835509
25750,24812,2023-09-09 17:28:15.635491
25750,24812,2023-09-09 17:28:22.435498
25687,24812,2023-09-09 17:28:29.235601
25687,24812,2023-09-09 17:28:36.035604
25687,24875,2023-09-09 17:28:42.835484
25687,24812,2023-09-09 17:28:49.635487
